,Timestamp,latitude,longitude,course,speed,altitude,wC1,wq1,wT1,wv1,wu1,ww1,uu1,vv1,wC2,wq2,wT2,wv2,wu2,ww2,uu2,vv2
93,2023-06-23T11:08:20.150,25.58716666666667,-80.05905,303.6,36.3711908,392.2,9.092531127217154e-07,0.00013392483616321197,0.06176808092322023,0.1607178513809527,0.16998339919268357,0.10999036511479912,0.4056244968649352,0.33883592866385615,1.22010792807239e-06,0.00015166357765824477,0.04066254710222513,0.154844418947307,0.14257434686858655,0.08755486839836545,0.33365932651234903,0.40811395501909226
94,2023-06-23T11:13:22.150,25.60383333333333,-80.12466666666667,175.0,30.3007516,682.0,3.867950706826377e-07,1.62655752840262e-05,0.01732104740137743,0.04408498652164178,0.06201492198948498,0.02786156086486279,0.2311585397355524,0.11701348990321349,6.397157327380252e-07,2.4094669846817184e-05,0.018661462188705718,0.045843543522903575,0.06474625119593869,0.026351449239935293,0.2657922282277083,0.10688971723711153
95,2023-06-23T11:17:20.150,25.553,-80.1094,69.0,35.0336364,690.0,4.636924304701136e-07,2.4481013637727895e-05,0.03422232108506147,0.05141756532723073,0.07037272372210385,0.03610199612836356,0.2124257143787905,0.09062367594596618,7.673967640554279e-07,3.3481910027229964e-05,0.029025027701269825,0.046244576105356386,0.060853313942815554,0.033421294363707915,0.17957550588682042,0.08241661075252141
96,2023-06-23T11:21:12.150,25.5885,-80.06015,307.8,38.428966800000005,683.1,6.087228063745168e-07,3.335854627502432e-05,0.037820274704878934,0.05411178544588167,0.07882613848825344,0.03536256794984023,0.2570975889828499,0.10389853839126732,8.684927593912074e-07,4.192428659804419e-05,0.03140418100755637,0.05087364653170423,0.06373954023490525,0.03228737001567064,0.21197897028680207,0.10056437142915364
97,2023-06-23T11:25:10.150,25.617,-80.12685,170.0,41.1040756,870.0,5.092493537374775e-07,2.1411630570466402e-05,0.02736029577926445,0.05325574147083894,0.06389313234187452,0.041340246211648446,0.16832978356042383,0.08999947206358686,8.138661224055867e-07,3.2539284658784244e-05,0.03177250738832636,0.05896172897058459,0.0743176674253418,0.043124914308300843,0.2104420880880668,0.10021638883391339
98,2023-06-23T11:29:29.150,25.5545,-80.11186666666667,67.6,27.3169764,878.0,3.6489960847806015e-07,1.663887923977502e-05,0.031068963916366425,0.041626435554468696,0.06871536011966123,0.02743813101572419,0.22603621876142094,0.08061951512830937,5.306803317876472e-07,2.0931278323967467e-05,0.019283988703096604,0.03375103901060257,0.04542414709032304,0.020578256724620957,0.13503154196645034,0.0712719810681608
99,2023-06-23T11:34:48.150,25.59233333333333,-80.06716666666667,307.1,31.2267508,876.0,4.2627310094492194e-07,1.8525110094198003e-05,0.045096642514652126,0.05771767267575857,0.0981874169058867,0.036064655785676754,0.33683013448931776,0.1105811488748418,7.259200587968095e-07,2.603327023763514e-05,0.02952493781405392,0.04903077281109654,0.0723267614289595,0.030118148842622035,0.2178943744476954,0.10038296710286762
100,2023-06-23T11:41:22.150,25.578,-80.12313333333333,177.6,33.0273048,581.6,4.4078677847330357e-07,2.1735576076929047e-05,0.039834989211925076,0.056568782991856276,0.09492592104630815,0.036309344145004155,0.3202478769683028,0.1098404026966443,6.903079860318577e-07,2.9264495768044025e-05,0.025078324011406097,0.04990197251869041,0.07097210722856352,0.030479070109731658,0.2107431223119417,0.1041696372313813
101,2023-06-23T11:43:20.150,25.55433333333333,-80.11315,67.7,28.0886424,587.7,4.5216280145922774e-07,2.554133933596339e-05,0.044118470296293115,0.06120219119179046,0.10126314538690703,0.040234061603548824,0.3297909219668601,0.12008932164194439,7.697871609629778e-07,3.308616202674737e-05,0.028391740163495407,0.05578456585216377,0.08259035192122359,0.03428220726588499,0.24920968179646952,0.12544154891376416
102,2023-06-23T11:48:48.150,25.59783333333333,-80.07495,313.3,34.930747600000004,588.5,5.31681028731434e-07,2.417805111670039e-05,0.04902156089576773,0.0902576522237552,0.11497596153287716,0.052892940441257405,0.3469942932651866,0.19224828219585097,8.374248854463905e-07,3.121658082152348e-05,0.029503180318028892,0.08284109242584717,0.08961993990747937,0.04119219583188826,0.2556726193734127,0.22921989989498504
103,2023-06-23T11:53:20.150,25.60033333333333,-80.1225,183.8,34.982192,394.9,6.707723110242917e-07,0.00014173350611415856,0.04211276165598287,0.09262652813749442,0.1064741861616483,0.07496803818309196,0.2444146206662084,0.16080877782705258,1.1231311210357766e-06,0.00017822526030883027,0.04092381232856121,0.09216338175573824,0.09646520464255705,0.0736963147437479,0.22820002400832706,0.1607962408333413
104,2023-06-23T11:56:46.150,25.554666666666662,-80.10976666666667,70.9,27.368420800000003,395.8,6.500644671890751e-07,0.0001146377776491877,0.03064328971939805,0.0952727122345667,0.11104539187941564,0.08126777569109392,0.23153700819496592,0.18304554406890552,9.954437419990707e-07,0.0001524321462260057,0.03093546902241001,0.0938034466364508,0.11380787544005436,0.08651284306278069,0.23831660064608956,0.16357821720160998
105,2023-06-23T12:01:10.150,25.587,-80.05786666666667,309.1,36.0625244,395.7,4.5715708338196046e-07,8.460104031760053e-05,0.023717508263028726,0.05981240080919906,0.05779068067309365,0.042299177295951305,0.13412319784648596,0.13890683242188234,8.17397137862304e-07,0.0001076387804795279,0.02561138716031318,0.06034652898227442,0.06256582895632179,0.045025703460467116,0.15089075630595591,0.1214669818835869
106,2023-06-28T14:05:02.150,25.546333333333333,-80.12003333333334,125.4,27.6770872,5.0,2.064467884988912e-06,0.00013845172896423044,0.04832221459393794,0.1095729328548807,0.09410357213140164,0.06968578275284534,0.2242429516117867,0.33653701848041195,1.7906042582509668e-06,0.0001408267550934383,0.052078191514339886,0.10284717308491378,0.10834183911541521,0.06862836609816854,0.2682126770439437,0.2685471457602702
107,2023-06-28T14:10:40.150,25.516666666666666,-80.04851666666667,4.2,31.8440836,5.4,1.462098092391002e-06,0.0001317721165354004,0.04915750718226059,0.11159836785031246,0.11507180494835928,0.08161273396960189,0.2863405165797599,0.26357963472897733,1.7328318090223687e-06,0.0001427957252729574,0.049779796422764255,0.10634499015554497,0.12368334895237068,0.08049781380712065,0.3225260798900484,0.22950536202656666
108,2023-06-28T14:14:35.150,25.571166666666667,-80.06163333333333,246.4,33.181638,3.8,1.7948743857091657e-06,0.0001548589085664391,0.0555111267453942,0.13985235098619994,0.10738985681971937,0.0855801913491346,0.2533117568689033,0.42892411680877607,2.67170407145523e-06,0.0001732505271488162,0.05610839381610659,0.12398311443289707,0.11852662315714071,0.07957446186181891,0.3063315310520605,0.34533638904483743
109,2023-06-28T14:18:17.150,25.543,-80.11453333333333,131.3,28.29442,89.9,1.5198680784336733e-06,8.989158887489254e-05,0.03900239506421255,0.2107370993467738,0.1826834745917226,0.16524266856101968,0.29314919429348446,0.43216461233714787,1.8465493961959505e-06,0.00010406915428663496,0.03882573126190777,0.1927765914708228,0.18099863300020022,0.15509870989334665,0.32149252752415114,0.37576652539488353
110,2023-06-28T14:23:15.150,25.5145,-80.0486,2.3,34.1590816,96.5,1.2254202048463714e-06,7.984377833969215e-05,0.03812214537408969,0.1728094435922409,0.14637206851698284,0.15502437616255138,0.2399572665913044,0.36009868549952756,1.5536433144795028e-06,9.091257272337163e-05,0.03816357711496406,0.14971257155941398,0.15281829644066558,0.1456846066897879,0.2661943883957089,0.2787432651730921
111,2023-06-28T14:27:30.150,25.568666666666665,-80.06781666666667,248.8,34.7764144,101.5,1.5582881095628923e-06,7.933759013985692e-05,0.03693092804614538,0.17238933539403467,0.11271215706436863,0.12329169264853007,0.18196082995907858,0.39525137009140054,1.818178302888652e-06,8.64252762067393e-05,0.03479194755453692,0.1418824456275184,0.11496551179724249,0.1098300899938898,0.20940043115722018,0.31465473986131454
112,2023-06-28T14:30:49.150,25.541166666666665,-80.11365,121.6,26.8025324,190.9,1.4438224793319316e-06,9.94502113936259e-05,0.029964589296693843,0.14023384711234047,0.11572280698929624,0.11498947697246663,0.20045822175684927,0.2744904662597644,1.6452406949491239e-06,0.00010797199244189098,0.03440545658189406,0.1394075981539555,0.13158505298109005,0.10911921036848043,0.26735285583794893,0.28260522513174446
113,2023-06-28T14:35:50.150,25.5105,-80.04715,7.0,33.2845268,191.0,1.1476400227620225e-06,0.0001000918058609473,0.028492030700887915,0.15569626437041528,0.10440234262337125,0.12391909694890252,0.14459349529816706,0.288851155652167,1.5588462733562073e-06,0.000116469209055892,0.034396336978567636,0.16927070189874596,0.12035256782272846,0.11857633132202591,0.20527366667663713,0.3503351836076759
114,2023-06-28T14:40:42.150,25.567666666666668,-80.07185,256.3,32.15275,192.7,1.1807662005744217e-06,8.711583264935444e-05,0.02955852304068313,0.16634954329699503,0.10485762618210892,0.11881309476339338,0.16857892011563924,0.3593755950801382,1.5612272500779503e-06,9.90841016735555e-05,0.03502918465930723,0.1803595793579438,0.12708806663371702,0.1140932427943158,0.24853273533624287,0.4535576288267306
115,2023-06-28T14:44:41.150,25.53533333333333,-80.10378333333334,126.0,32.8729716,389.5,8.153742436244945e-07,3.1100118602088834e-05,0.024866941824342875,0.08850298090459334,0.11639100235211523,0.06639343140506346,0.2549521040229997,0.15443517412726002,1.010262198056224e-06,3.865126629200161e-05,0.028586572583848863,0.08289342605881503,0.1095386080773011,0.05866060582794282,0.2702654916667494,0.1543833745140324
116,2023-06-28T14:48:40.150,25.517166666666668,-80.04896666666667,2.8,28.7059752,389.2,5.897602835700606e-07,2.0323150723063067e-05,0.014774773016550242,0.029466846372775576,0.03193973343561148,0.023361980006000604,0.0758580989778628,0.052943994229075725,7.507236535665848e-07,2.6851086120044524e-05,0.01973528503629904,0.031051111637304767,0.04273922251479766,0.022040427867973104,0.1304295133945361,0.05807326638220962
117,2023-06-28T14:52:43.200,25.572166666666668,-80.05916666666667,249.4,29.066086,383.4,5.488861979944274e-07,1.7906879047264153e-05,0.01376608424932595,0.02573013374437336,0.025041673094181194,0.022063124811797757,0.051456178917141715,0.041722085347916264,6.694052448512709e-07,2.302903616092608e-05,0.017186539447710737,0.027333593120936715,0.03454092038275047,0.01891270576525202,0.10642087552107476,0.050931713325452765
118,2023-06-28T14:57:00.150,25.542166666666667,-80.11406666666667,124.9,30.4036404,746.0,6.810151680485439e-07,2.77056660597137e-05,0.02489589171609401,0.11537173111037125,0.18880011962139692,0.10592887667552621,0.40660758304362565,0.20689862321693864,1.0036267242992919e-06,3.808164209709726e-05,0.027666371435018072,0.10933435366853993,0.1854670864779165,0.08987395225661954,0.47852997773366396,0.2326896493681679
119,2023-06-28T15:01:06.150,25.51033333333333,-80.04701666666666,4.2,28.1915312,775.9,6.518808649424966e-07,2.037770780993075e-05,0.018272332610584967,0.037813339728628714,0.03872003184064429,0.02785860963373506,0.08828401029322558,0.07403974376915795,8.617844108486577e-07,2.7822992862759373e-05,0.020742200848256356,0.04019606526139886,0.04853780514373017,0.02827012321622044,0.14353145308324988,0.07663604113232306
120,2023-06-28T15:05:40.150,25.5705,-80.05903333333333,254.3,27.2140876,773.1,6.175223872664745e-07,2.1995938618465285e-05,0.01671939045291962,0.04602065832713048,0.037269710377364935,0.028470806922286464,0.08261977604522006,0.12690136680129296,9.22015423836538e-07,3.137957832436195e-05,0.020897633325379535,0.052477509339594774,0.04838063525528964,0.02930599826316946,0.14373550395514492,0.13673181549837343
121,2023-06-28T15:11:00.150,25.529333333333334,-80.09356666666666,122.7,27.882864800000004,380.5,5.498482998592425e-07,2.0440731014184265e-05,0.022232003951289478,0.04298991111502069,0.06009251639201219,0.03205179393593443,0.19058407433288205,0.07534180749525742,8.663579311430544e-07,2.926167881956486e-05,0.029139938144989875,0.04296992965548259,0.06437609030272066,0.031075163026197804,0.21014574224573926,0.07627856113445954
122,2023-06-28T15:14:14.150,25.514666666666667,-80.0466,355.5,37.3486344,383.8,6.784711213633897e-07,2.5020251877555055e-05,0.025253192278026283,0.049379236285502746,0.0676853899393147,0.04015325331906927,0.19138928308976513,0.08426845027926613,8.79800094324199e-07,3.139580351899176e-05,0.02429951467717718,0.04353454918185683,0.0636360545758979,0.03459304554758532,0.19977472182842182,0.07404992993623172
